case_id,category,subcategory,difficulty,handwriting_profile,stroke_variant,canvas_region,expected_plain_text,expected_latex,raw_detected_output,normalized_detected_output,detected_latex,confidence,recognition_time_ms,exact_match,semantic_match,structure_match,layout_match,symbol_score,structure_score,spatial_score,overall_score,status,error_types,evidence_path,notes
"calculus-034","CALCULUS","definite trig integral","HARD","MIXED_CASE","reverse-symbol-strokes","TOP_LEFT","int_0^{pi} sin(x)dx=2","int_0^{pi} sin(x)dx=2","as","as","as","0.439","5153","false","false","false","false","0.05555555555555558","0.0","0.0","0.04570000052452088","WRONG_STRUCTURE","DIGIT_CONFUSION|LETTER_CONFUSION|SUPERSCRIPT_MISSED|SUBSCRIPT_MISSED|STROKE_ORDER_SENSITIVE|LOW_CONFIDENCE","failures/calculus-034.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"calculus-035","CALCULUS","sum identity","EXTREME","UNUSUAL_STROKE_ORDER","delayed-superscript","TOP_CENTER","sum_{i=1}^{n}i^2=n(n+1)(2n+1)/6","sum_{i=1}^{n}i^2=n(n+1)(2n+1)/6","\sin_(z^n)^2=n(n+1)(2n+1)/6","\sin_(z^n)^2=n(n+1)(2n+1)/6","\sin_(z^n)^2=n(n+1)(2n+1)/6","0.993621","5898","false","false","false","true","0.7777777777777778","0.8","1.0","0.8221810495853423","PARTIAL","DIGIT_CONFUSION|LETTER_CONFUSION|FRACTION_MISREAD","failures/calculus-035.png",""
"calculus-036","CALCULUS","product identity","EXTREME","SLIGHTLY_SHAKY","fraction-bar-first","TOP_RIGHT","prod_{k=1}^{n}k=n!","prod_{k=1}^{n}k=n!","prock=2kam!","prock=2kam!","prock=2kam!","0.439","4914","false","false","false","false","0.5","0.3333333333333333","0.0","0.33570000052452087","WRONG_STRUCTURE","DIGIT_CONFUSION|LETTER_CONFUSION|SUPERSCRIPT_MISSED|SUBSCRIPT_MISSED|LOW_CONFIDENCE","failures/calculus-036.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"calculus-037","CALCULUS","integral S ambiguity","EXTREME","CLEAN_STUDENT","fraction-bar-last","CENTER_LEFT","int x dx","int x dx","int","int","int","0.62650746","2305","false","false","true","true","0.5","1.0","1.0","0.7863253730535507","WRONG_SYMBOL","LETTER_CONFUSION","failures/calculus-037.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"calculus-038","CALCULUS","prime-dot ambiguity","EXTREME","FAST_CLASSROOM","uneven-spacing","CENTER","f .(x)","f .(x)","f_.(X)","f_.(X)","f_.(X)","0.58412856","4896","false","false","false","true","0.8333333333333334","0.0","1.0","0.5854564279317857","WRONG_STRUCTURE","","failures/calculus-038.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"calculus-039","CALCULUS","split integral layout","EXTREME","SMALL_COMPACT","tilted-baseline","CENTER_RIGHT","int_0^1\nx^2 dx","int_0^1\nx^2 dx","into^{1};x^2dx","into^(1);x^2dx","into^{1};x^2dx","0.84032035","5210","false","false","false","false","0.75","0.75","0.6666666666666666","0.7209743507703145","WRONG_LAYOUT","DIGIT_CONFUSION|LETTER_CONFUSION|SUBSCRIPT_MISSED","failures/calculus-039.png","Recognized as 2 spatially separate equation lines."
"calculus-040","CALCULUS","widely spaced derivative","EXTREME","LARGE_BOARD","overlap-and-correction","BOTTOM_LEFT","d y / d x","d y / d x","a\times","a*","a\times","0.41205737","2486","false","false","false","false","0.0","0.0","0.0","0.020602868497371675","WRONG_STRUCTURE","LETTER_CONFUSION|FRACTION_MISREAD|LOW_CONFIDENCE","failures/calculus-040.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"matrices_vectors-001","MATRICES_VECTORS","row matrix","EASY","CLEAN_STUDENT","normal-order","TOP_LEFT","[1,2]","[1,2]","[1,2]","[1,2]","[1,2]","0.9841","2349","true","true","false","false","1.0","0.0","0.0","0.4992049992084503","WRONG_STRUCTURE","MATRIX_ROW_ERROR","failures/matrices_vectors-001.png",""
"matrices_vectors-002","MATRICES_VECTORS","column matrix","EASY","FAST_CLASSROOM","reverse-symbol-strokes","TOP_CENTER","[[1],[2],[3]]","[[1],[2],[3]]","a","a","a","0.439","3032","false","false","false","false","0.0","0.0","0.0","0.021950000524520875","WRONG_STRUCTURE","DIGIT_CONFUSION|MATRIX_ROW_ERROR|STROKE_ORDER_SENSITIVE|LOW_CONFIDENCE","failures/matrices_vectors-002.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"matrices_vectors-003","MATRICES_VECTORS","square matrix","EASY","SMALL_COMPACT","delayed-superscript","TOP_RIGHT","A=[[1,2],[3,4]]","A=[[1,2],[3,4]]","=[[1,2],[3,4]]","=[[1,2],[3,4]]","=[[1,2],[3,4]]","0.4854","3589","false","false","true","true","0.9333333333333333","1.0","1.0","0.923269999563694","PARTIAL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/matrices_vectors-003.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"matrices_vectors-004","MATRICES_VECTORS","rectangular matrix","EASY","LARGE_BOARD","fraction-bar-first","CENTER_LEFT","[[1,2,3],[4,5,6]]","[[1,2,3],[4,5,6]]","[(1,2,33.64,5,6]]","[(1,2,33.64,5,6]]","[(1,2,33.64,5,6]]","0.439","4052","false","false","false","false","0.7647058823529411","0.0","0.0","0.3488617652304032","WRONG_STRUCTURE","DIGIT_CONFUSION|MATRIX_ROW_ERROR|LOW_CONFIDENCE","failures/matrices_vectors-004.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"matrices_vectors-005","MATRICES_VECTORS","determinant","EASY","RIGHT_SLANTED","fraction-bar-last","CENTER","det([[1,2],[3,4]])","det([[1,2],[3,4]])","det([[1,2],[3,4]])","det([[1,2],[3,4]])","det([[1,2],[3,4]])","0.85060465","3614","true","true","false","true","1.0","0.5","1.0","0.8425302326679229","PARTIAL","MATRIX_ROW_ERROR","failures/matrices_vectors-005.png",""
"matrices_vectors-006","MATRICES_VECTORS","matrix equation","EASY","LEFT_SLANTED","uneven-spacing","CENTER_RIGHT","AX=B","AX=B","","","","","25763","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/matrices_vectors-006.png",""
"matrices_vectors-007","MATRICES_VECTORS","inverse","EASY","UNEVEN_BASELINE","tilted-baseline","BOTTOM_LEFT","A^{-1}","A^{-1}","-1","-1","-1","0.9841","2096","false","false","false","false","0.5","0.0","0.0","0.26295499920845034","WRONG_STRUCTURE","LETTER_CONFUSION|SUPERSCRIPT_MISSED|MATRIX_ROW_ERROR","failures/matrices_vectors-007.png",""
"matrices_vectors-008","MATRICES_VECTORS","transpose","EASY","VARIABLE_SPACING","overlap-and-correction","BOTTOM_CENTER","A^T","A^T","","","","","0","false","false","false","false","0.0","0.0","0.0","0.0","MANUAL_REVIEW_REQUIRED","","failures/matrices_vectors-008.png","The automated stroke alphabet cannot represent this case faithfully; execute in manual Mode B."
"matrices_vectors-009","MATRICES_VECTORS","identity index","EASY","HEAVY_PRESSURE","normal-order","BOTTOM_RIGHT","I_3","I_3","3","3","3","0.96433604","1888","false","false","false","false","0.33333333333333337","0.0","0.0","0.1907168018817902","WRONG_STRUCTURE","LETTER_CONFUSION|SUBSCRIPT_MISSED|MATRIX_ROW_ERROR","failures/matrices_vectors-009.png",""
"matrices_vectors-010","MATRICES_VECTORS","dot product","EASY","LIGHT_BROKEN","reverse-symbol-strokes","NEAR_BOUNDARY","u dot v","u dot v","u \phi ot","uphiot","u \phi ot","0.5507235","2659","false","false","false","true","0.33333333333333337","0.0","1.0","0.37003617465496064","WRONG_STRUCTURE","LETTER_CONFUSION|MATRIX_ROW_ERROR|STROKE_ORDER_SENSITIVE","failures/matrices_vectors-010.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"matrices_vectors-011","MATRICES_VECTORS","cross product","MEDIUM","ROUNDED","delayed-superscript","NEAR_TOOLBAR","u cross v","u cross v","u cross","ucross","u cross","1.0","2206","false","false","false","true","0.8571428571428572","0.0","1.0","0.6164285714285715","WRONG_STRUCTURE","LETTER_CONFUSION|MATRIX_ROW_ERROR","failures/matrices_vectors-011.png",""
"matrices_vectors-012","MATRICES_VECTORS","vector components","MEDIUM","ANGULAR","fraction-bar-first","TOP_LEFT","v=3i+4j","v=3i+4j","=3i+4j","=3i+4j","=3i+4j","0.99729997","2549","false","false","true","true","0.8571428571428572","1.0","1.0","0.9162935698883874","PARTIAL","LETTER_CONFUSION","failures/matrices_vectors-012.png",""
"matrices_vectors-013","MATRICES_VECTORS","negative matrix","MEDIUM","CROWDED","fraction-bar-last","TOP_CENTER","[[-1,2],[3,-4]]","[[-1,2],[3,-4]]","[(-1,2],[3,-4]]","[(-1,2],[3,-4]]","[(-1,2],[3,-4]]","0.439","3260","false","false","false","false","0.9333333333333333","0.0","0.0","0.42095000052452086","WRONG_STRUCTURE","MATRIX_ROW_ERROR|CROWDING_SENSITIVE|LOW_CONFIDENCE","failures/matrices_vectors-013.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"matrices_vectors-014","MATRICES_VECTORS","fraction cells","MEDIUM","WIDELY_SPACED","uneven-spacing","TOP_RIGHT","[[1/2,2/3],[3/4,4/5]]","[[1/2,2/3],[3/4,4/5]]","[[1/2,2/3],[3/4,4/5]]","[[1/2,2/3],[3/4,4/5]]","[[1/2,2/3],[3/4,4/5]]","0.8529899","4405","true","true","true","true","1.0","1.0","1.0","0.9926494956016542","PASS","","rendered-inputs",""
"matrices_vectors-015","MATRICES_VECTORS","symbolic matrix","MEDIUM","OVERWRITTEN_CORRECTION","tilted-baseline","CENTER_LEFT","[[x,x^2],[1,y]]","[[x,x^2],[1,y]]","[[X,X^2],[1,Y]]","[[X,X^2],[1,Y]]","[[X,X^2],[1,Y]]","0.90705293","3612","true","true","true","true","1.0","1.0","1.0","0.9953526467084886","PASS","","rendered-inputs",""
"matrices_vectors-016","MATRICES_VECTORS","identity matrix","MEDIUM","MIXED_CASE","overlap-and-correction","CENTER","[[1,0],[0,1]]","[[1,0],[0,1]]","[[1.0],[0,1]]","[[1.0],[0,1]]","[[1.0],[0,1]]","0.439","3581","false","false","true","true","0.9230769230769231","1.0","1.0","0.9165653851399054","PARTIAL","LOW_CONFIDENCE","failures/matrices_vectors-016.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"matrices_vectors-017","MATRICES_VECTORS","symbolic row","MEDIUM","UNUSUAL_STROKE_ORDER","normal-order","CENTER_RIGHT","[[a,b,c]]","[[a,b,c]]","[CO,D,C]]","[CO,D,C]]","[CO,D,C]]","0.4854","2277","false","false","false","false","0.6666666666666667","0.0","0.0","0.30926999956369405","WRONG_STRUCTURE","LETTER_CONFUSION|MATRIX_ROW_ERROR|LOW_CONFIDENCE","failures/matrices_vectors-017.png","Image pass unavailable; result uses digital ink and parser evidence.; Low-confidence interpretation; choose an alternative or edit before insertion."
"matrices_vectors-018","MATRICES_VECTORS","column equation","MEDIUM","SLIGHTLY_SHAKY","reverse-symbol-strokes","BOTTOM_LEFT","[[x],[y]]=[[2],[3]]","[[x],[y]]=[[2],[3]]","200","200","200","0.439","3569","false","false","false","false","0.052631578947368474","0.0","0.0","0.044450000524520895","WRONG_STRUCTURE","DIGIT_CONFUSION|LETTER_CONFUSION|MATRIX_ROW_ERROR|STROKE_ORDER_SENSITIVE|LOW_CONFIDENCE","failures/matrices_vectors-018.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"matrices_vectors-019","MATRICES_VECTORS","matrix-vector multiplication","MEDIUM","CLEAN_STUDENT","delayed-superscript","BOTTOM_CENTER","[[1,2],[3,4]]*[[x],[y]]=[[5],[11]]","[[1,2],[3,4]]*[[x],[y]]=[[5],[11]]","1(1.23.13.47x22x1.1433=2157.11133","1(1.23.13.47x22x1.1433=2157.11133","1(1.23.13.47x22x1.1433=2157.11133","0.439","6427","false","false","false","false","0.2647058823529411","0.3333333333333333","0.0","0.2363617652304032","WRONG_STRUCTURE","DIGIT_CONFUSION|LETTER_CONFUSION|MATRIX_ROW_ERROR|LOW_CONFIDENCE","failures/matrices_vectors-019.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"matrices_vectors-020","MATRICES_VECTORS","matrix addition","MEDIUM","FAST_CLASSROOM","fraction-bar-first","BOTTOM_RIGHT","[[1,2],[3,4]]+[[5,6],[7,8]]","[[1,2],[3,4]]+[[5,6],[7,8]]","c(1.23.13.477+115.63.17.0]]","c(1.23.13.477+115.63.17.0]]","c(1.23.13.477+115.63.17.0]]","0.439","5307","false","false","false","false","0.37037037037037035","0.0","0.0","0.1802833338578542","WRONG_STRUCTURE","DIGIT_CONFUSION|MATRIX_ROW_ERROR|LOW_CONFIDENCE","failures/matrices_vectors-020.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"matrices_vectors-021","MATRICES_VECTORS","matrix power","MEDIUM","SMALL_COMPACT","fraction-bar-last","NEAR_BOUNDARY","[[1,2],[3,4]]^2","[[1,2],[3,4]]^2","[[1,2],[3,4]]^{2}","[[1,2],[3,4]]^(2)","[[1,2],[3,4]]^{2}","0.90286636","4033","true","true","false","true","1.0","0.6666666666666666","1.0","0.8951433181762695","PARTIAL","MATRIX_ROW_ERROR","failures/matrices_vectors-021.png",""
"matrices_vectors-022","MATRICES_VECTORS","symbolic determinant","MEDIUM","LARGE_BOARD","uneven-spacing","NEAR_TOOLBAR","det([[x,2],[3,1]])=5","det([[x,2],[3,1]])=5","dercccx_.23_.13_.1377=5","dercccx_.23_.13_.1377=5","dercccx_.23_.13_.1377=5","0.5739508","4729","false","false","false","true","0.34782608695652173","0.3333333333333333","1.0","0.47739319352999976","WRONG_STRUCTURE","DIGIT_CONFUSION|LETTER_CONFUSION|MATRIX_ROW_ERROR","failures/matrices_vectors-022.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"matrices_vectors-023","MATRICES_VECTORS","three by three","HARD","RIGHT_SLANTED","tilted-baseline","TOP_LEFT","[[x,1,-1],[2,x,0],[1,-2,x]]=I","[[x,1,-1],[2,x,0],[1,-2,x]]=I","","","","","13306","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/matrices_vectors-023.png",""
"matrices_vectors-024","MATRICES_VECTORS","orthogonality","HARD","LEFT_SLANTED","overlap-and-correction","TOP_CENTER","A^T A=I","A^T A=I","\sum","\sum","\sum","0.59165233","1876","false","false","false","false","0.0","0.0","0.0","0.029582616686820985","WRONG_STRUCTURE","LETTER_CONFUSION|SUPERSCRIPT_MISSED|MATRIX_ROW_ERROR","failures/matrices_vectors-024.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"matrices_vectors-025","MATRICES_VECTORS","trace","HARD","UNEVEN_BASELINE","normal-order","TOP_RIGHT","tr(A)=a+d","tr(A)=a+d","","","","","26336","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/matrices_vectors-025.png",""
"matrices_vectors-026","MATRICES_VECTORS","rank","HARD","VARIABLE_SPACING","reverse-symbol-strokes","CENTER_LEFT","rank(A)=2","rank(A)=2","rank()=2","rank()=2","rank()=2","0.82328826","2945","false","false","true","true","0.8888888888888888","1.0","1.0","0.9211644130945205","PARTIAL","LETTER_CONFUSION","failures/matrices_vectors-026.png",""
"matrices_vectors-027","MATRICES_VECTORS","matrix element","HARD","HEAVY_PRESSURE","delayed-superscript","CENTER","A_ij","A_ij","ij","ij","ij","1.0","2273","false","false","false","false","0.5","0.0","0.0","0.26375","WRONG_STRUCTURE","LETTER_CONFUSION|SUBSCRIPT_MISSED|MATRIX_ROW_ERROR","failures/matrices_vectors-027.png",""
"matrices_vectors-028","MATRICES_VECTORS","indexed vector","HARD","LIGHT_BROKEN","fraction-bar-first","CENTER_RIGHT","v_i=e_ijk a_j b_k","v_i=e_ijk a_j b_k","i=e_{ijk}a_{j}b_{k}","i=e_ijka_jb_k","i=e_{ijk}a_{j}b_{k}","0.8905082","4028","false","false","true","true","0.8666666666666667","1.0","1.0","0.9150254087448121","PARTIAL","LETTER_CONFUSION","failures/matrices_vectors-028.png",""
"matrices_vectors-029","MATRICES_VECTORS","vector norm","HARD","ROUNDED","fraction-bar-last","BOTTOM_LEFT","","","","","","","0","false","false","false","false","0.0","0.0","0.0","0.0","MANUAL_REVIEW_REQUIRED","","failures/matrices_vectors-029.png","The automated stroke alphabet cannot represent this case faithfully; execute in manual Mode B."
"matrices_vectors-030","MATRICES_VECTORS","unit vectors","HARD","ANGULAR","uneven-spacing","BOTTOM_CENTER","hat(i) cross hat(j)=hat(k)","hat(i) cross hat(j)=hat(k)","ha+(i)c \cap 0.5Sha+(j)=ha+(k)","ha+(i)c\cap0.5Sha+(j)=ha+(k)","ha+(i)c \cap 0.5Sha+(j)=ha+(k)","0.7500528","5019","false","false","true","true","0.6428571428571428","1.0","1.0","0.8353597833429064","WRONG_SYMBOL","LETTER_CONFUSION","failures/matrices_vectors-030.png",""
"matrices_vectors-031","MATRICES_VECTORS","column dot product","HARD","CROWDED","tilted-baseline","BOTTOM_RIGHT","[1;2;3] dot [4;5;6]","[1;2;3] dot [4;5;6]","11;2;3300+24;5;6]","11;2;3300+24;5;6]","11;2;3300+24;5;6]","0.439","6689","false","false","true","true","0.6470588235294117","1.0","1.0","0.8210676475833444","WRONG_SYMBOL","DIGIT_CONFUSION|LETTER_CONFUSION|LOW_CONFIDENCE","failures/matrices_vectors-031.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"matrices_vectors-032","MATRICES_VECTORS","rotation matrix","HARD","WIDELY_SPACED","overlap-and-correction","NEAR_BOUNDARY","[[cos(t),-sin(t)],[sin(t),cos(t)]]","[[cos(t),-sin(t)],[sin(t),cos(t)]]","[[ \theta S(t),- \sin(t)],[ \sin(t), \cos(t)]]","[[thetaS(t),-sin(t)],[sin(t),cos(t)]]","[[ \theta S(t),- \sin(t)],[ \sin(t), \cos(t)]]","0.84708184","5519","false","false","true","true","0.8648648648648649","1.0","1.0","0.9120838217316447","PARTIAL","LETTER_CONFUSION","failures/matrices_vectors-032.png",""
"matrices_vectors-033","MATRICES_VECTORS","diagonal matrix","HARD","OVERWRITTEN_CORRECTION","normal-order","NEAR_TOOLBAR","[[a,0,0],[0,b,0],[0,0,c]]","[[a,0,0],[0,b,0],[0,0,c]]","","","","","26649","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/matrices_vectors-033.png",""
"matrices_vectors-034","MATRICES_VECTORS","singular matrix","HARD","MIXED_CASE","reverse-symbol-strokes","TOP_LEFT","[[1,2],[2,4]]","[[1,2],[2,4]]","[[1,2],[2,4]]","[[1,2],[2,4]]","[[1,2],[2,4]]","0.87296194","3339","true","true","true","true","1.0","1.0","1.0","0.9936480969190599","PASS","","rendered-inputs",""
"matrices_vectors-035","MATRICES_VECTORS","determinant bars","EXTREME","UNUSUAL_STROKE_ORDER","delayed-superscript","TOP_CENTER","","","","","","","0","false","false","false","false","0.0","0.0","0.0","0.0","MANUAL_REVIEW_REQUIRED","","failures/matrices_vectors-035.png","The automated stroke alphabet cannot represent this case faithfully; execute in manual Mode B."
"matrices_vectors-036","MATRICES_VECTORS","wide cells","EXTREME","SLIGHTLY_SHAKY","fraction-bar-first","TOP_RIGHT","[ 1  2 ; 3  4 ]","[ 1  2 ; 3  4 ]","[1,2],2","[1,2],2","[1,2],2","0.5841456","2736","false","false","false","false","0.2857142857142857","0.0","0.0","0.15135013742106299","WRONG_STRUCTURE","DIGIT_CONFUSION|MATRIX_ROW_ERROR","failures/matrices_vectors-036.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"matrices_vectors-037","MATRICES_VECTORS","missing row separator","EXTREME","CLEAN_STUDENT","fraction-bar-last","CENTER_LEFT","[[1,2][3,4]]","[[1,2][3,4]]","[[1,2][3,4]]","[[1,2][3,4]]","[[1,2][3,4]]","0.9593545","2859","true","true","true","true","1.0","1.0","1.0","0.9979677259922028","PASS","","rendered-inputs",""
"matrices_vectors-038","MATRICES_VECTORS","missing bracket","EXTREME","FAST_CLASSROOM","uneven-spacing","CENTER","[[1,2],[3,4]","[[1,2],[3,4]","[[1,2],[3,4]]","[[1,2],[3,4]]","[[1,2],[3,4]]","0.8469197","2989","false","false","true","true","0.9230769230769231","1.0","1.0","0.93696137038561","PARTIAL","","failures/matrices_vectors-038.png",""
"matrices_vectors-039","MATRICES_VECTORS","detached inverse","EXTREME","SMALL_COMPACT","tilted-baseline","CENTER_RIGHT","A -1","A -1","-1","-1","-1","0.9841","1826","false","false","false","true","0.6666666666666667","0.0","1.0","0.5342049992084503","WRONG_STRUCTURE","LETTER_CONFUSION|MATRIX_ROW_ERROR","failures/matrices_vectors-039.png",""
"matrices_vectors-040","MATRICES_VECTORS","vertical matrix equation","EXTREME","LARGE_BOARD","overlap-and-correction","BOTTOM_LEFT","[[2,1],[3,4]]\n[[x],[y]]\n[[5],[11]]","[[2,1],[3,4]]\n[[x],[y]]\n[[5],[11]]","[(2,1],[3,4]];[CX],[Y]];[[5]_.[11]]","[(2,1],[3,4]];[CX],[Y]];[[5]_.[11]]","[(2,1],[3,4]];[CX],[Y]];[[5]_.[11]]","0.439","9428","false","false","true","true","0.8285714285714285","1.0","1.0","0.8761642862388065","PARTIAL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/matrices_vectors-040.png","Low-confidence interpretation; choose an alternative or edit before insertion.; Recognized as 3 spatially separate equation lines."
"graphs-001","GRAPHS","straight line","EASY","CLEAN_STUDENT","normal-order","TOP_LEFT","y=x","y=x","y=0.857*x+0","y=0.857*x+0","y=0.857*x+0","0.98","20","false","true","true","true","0.2727272727272727","1.0","1.0","0.8899090918627652","PASS_WITH_NORMALIZATION","","rendered-inputs","fit_error=9.290324868313482E-15; candidates=line, quadratic / parabola, sine wave"
"graphs-002","GRAPHS","straight line","EASY","FAST_CLASSROOM","reverse-symbol-strokes","TOP_CENTER","y=2x+1","y=2x+1","y=0.857*x0","y=0.857*x0","y=0.857*x0","0.98","3","false","true","true","true","0.19999999999999996","1.0","1.0","0.8790000009536743","PASS_WITH_NORMALIZATION","","rendered-inputs","fit_error=7.049389394719181E-14; candidates=line, quadratic / parabola, sine wave"
"graphs-003","GRAPHS","straight line","EASY","SMALL_COMPACT","delayed-superscript","TOP_RIGHT","y=-x+3","y=-x+3","y=0.857*x+0","y=0.857*x+0","y=0.857*x+0","0.98","4","false","true","true","true","0.36363636363636365","1.0","1.0","0.9035454554991289","PASS_WITH_NORMALIZATION","","rendered-inputs","fit_error=6.717286281516463E-13; candidates=line, quadratic / parabola, sine wave"
"graphs-004","GRAPHS","vertical line","EASY","LARGE_BOARD","fraction-bar-first","CENTER_LEFT","x=2","x=2","","","","","1","false","false","false","false","0.0","0.0","0.0","0.21","NOT_DETECTED","GRAPH_NOT_DETECTED","failures/graphs-004.png","fit_error=null; candidates=null"
